IP Start|IP End|AS Type|Country|Country Code|Region|Postal Code|Organization|Time Zone|Full Country Name|Country Code|AS Number
241.214.253.185|67.54.195.135|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
185.226.36.94|185.226.36.94|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
164.30.96.108|164.30.96.108|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
197.241.15.2|197.241.15.2|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
166.37.220.56|166.37.220.56|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
208.153.177.243|178.70.175.124|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
11.203.231.179|11.203.231.179|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
141.136.239.69|141.136.239.69|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
203.220.152.200|35.32.237.247|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
118.182.77.212|59.142.50.61|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
225.242.114.235|225.242.114.235|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
240.186.128.136|99.115.81.111|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
245.156.231.107|245.156.231.107|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
85.70.95.124|173.56.116.169|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
78.225.237.99|78.225.237.99|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
254.213.74.133|254.213.74.133|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
212.26.227.79|212.26.227.79|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
30.231.165.171|124.80.214.73|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
87.249.32.167|105.62.97.174|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
107.155.123.9|179.41.164.69|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
208.73.18.149|167.223.176.118|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
134.43.94.204|134.43.94.204|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
147.89.144.95|18.16.46.114|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
61.36.117.44|61.36.117.44|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
194.241.119.177|166.179.19.151|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
169.167.88.252|185.17.45.185|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
141.249.108.231|141.249.108.231|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
2.147.151.209|2.147.151.209|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
156.24.237.176|156.24.237.176|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
238.101.186.232|238.101.186.232|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
254.52.165.17|40.43.114.45|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
204.30.95.45|204.30.95.45|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
105.32.133.7|171.69.126.158|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
97.135.66.32|151.225.221.132|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
102.20.17.221|102.20.17.221|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
124.154.53.124|124.154.53.124|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
204.131.225.25|204.131.225.25|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
121.9.109.187|68.113.94.39|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
109.234.242.148|109.234.242.148|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
96.125.16.223|96.125.16.223|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
251.86.164.155|32.25.207.173|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
8.102.160.170|8.102.160.170|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
191.13.172.184|191.13.172.184|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
44.63.137.183|44.63.137.183|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
248.80.219.99|189.109.141.196|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
177.200.103.238|228.192.57.240|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
27.152.62.172|240.75.90.162|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
174.247.166.105|174.247.166.105|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
134.40.205.229|134.40.205.229|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
137.117.167.29|137.117.167.29|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
67.245.71.161|67.245.71.161|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
194.20.68.80|146.79.191.202|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
237.251.54.28|237.251.54.28|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
210.1.127.116|97.190.23.24|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
80.167.112.246|80.167.112.246|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
37.233.58.232|37.233.58.232|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
195.142.59.173|195.142.59.173|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
34.42.28.159|183.95.70.152|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
20.20.14.103|20.20.14.103|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
176.82.26.166|176.82.26.166|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
59.184.174.255|59.184.174.255|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
128.87.78.2|128.87.78.2|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
233.245.31.123|157.5.230.194|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
196.180.19.47|27.178.114.159|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
97.100.3.189|97.100.3.189|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
183.245.195.9|183.245.195.9|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
76.133.202.206|76.133.202.206|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
175.90.174.253|175.90.174.253|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
18.245.140.127|18.245.140.127|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
9.102.153.185|113.85.50.11|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
80.237.106.134|80.237.106.134|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
222.194.175.176|222.194.175.176|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
31.221.238.209|76.142.10.214|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
240.83.57.169|240.83.57.169|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
254.14.181.74|254.14.181.74|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
205.185.247.221|182.185.107.12|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
38.105.21.166|221.228.34.56|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
51.129.244.178|51.129.244.178|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
26.169.59.27|124.248.237.233|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
175.168.67.42|175.168.67.42|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
151.148.13.93|190.17.208.3|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
243.125.114.69|243.125.114.69|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
64.181.247.8|48.211.158.36|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
200.58.170.39|240.164.50.71|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
166.141.195.16|166.141.195.16|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
83.2.5.58|147.33.72.188|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
20.166.222.228|20.166.222.228|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
252.153.228.190|252.153.228.190|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
131.116.244.92|131.116.244.92|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
43.232.115.163|154.176.218.223|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
75.80.60.128|133.233.167.78|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
69.55.180.217|69.55.180.217|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
248.111.123.141|248.111.123.141|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
206.201.53.135|204.47.6.218|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
220.166.188.132|220.166.188.132|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
105.116.148.24|115.89.132.34|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
255.72.88.228|255.72.88.228|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
72.113.162.137|218.216.188.87|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
253.164.70.226|253.164.70.226|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
146.194.72.51|146.194.72.51|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
127.32.175.79|127.32.175.79|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
136.215.123.250|136.215.123.250|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
2.8.46.112|2.8.46.112|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
172.105.224.179|215.226.54.131|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
2.203.196.226|34.125.95.115|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
206.34.153.133|221.41.254.155|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
244.27.22.45|230.151.188.169|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
2.92.63.96|145.57.196.3|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
230.204.80.84|196.234.196.144|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
78.246.211.120|9.246.246.80|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
136.188.109.89|33.91.188.148|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
196.140.170.136|148.139.175.173|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
147.39.45.227|124.241.16.139|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
169.89.50.171|169.89.50.171|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
40.52.56.105|40.52.56.105|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
18.82.194.175|13.211.41.246|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
12.15.127.17|232.43.151.45|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
235.80.61.209|67.233.18.225|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
186.35.108.2|72.124.250.112|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
208.131.119.187|103.197.59.111|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
40.243.40.168|204.50.230.35|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
8.217.72.19|49.197.10.89|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
166.194.148.207|166.194.148.207|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
114.152.206.252|114.152.206.252|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
123.134.8.163|123.134.8.163|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
121.234.20.142|213.43.23.234|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
20.68.32.176|16.50.122.201|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
113.250.28.2|31.70.86.157|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
195.120.122.65|54.1.42.46|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
72.46.215.235|72.46.215.235|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
25.37.63.108|25.37.63.108|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
231.53.128.36|231.53.128.36|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
115.165.54.194|115.165.54.194|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
252.89.186.223|252.89.186.223|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
248.52.35.227|162.106.229.24|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
171.171.43.40|171.171.43.40|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
92.189.107.243|92.189.107.243|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
81.93.33.110|81.93.33.110|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
31.164.23.178|57.203.29.99|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
70.93.80.245|70.93.80.245|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
250.69.226.113|250.69.226.113|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
215.137.202.124|215.137.202.124|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
54.6.180.128|54.6.180.128|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
239.127.212.3|93.73.85.5|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
102.116.223.37|102.116.223.37|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
47.234.156.131|47.234.156.131|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
45.108.248.151|89.156.138.199|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
99.22.221.221|99.22.221.221|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
223.87.53.42|223.87.53.42|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
101.210.192.217|101.210.192.217|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
232.176.181.241|232.176.181.241|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
24.205.68.119|24.205.68.119|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
26.240.56.205|3.98.196.5|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
222.222.113.105|222.222.113.105|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
254.184.136.156|151.78.183.75|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
231.33.154.17|231.33.154.17|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
178.71.102.40|124.128.64.165|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
215.57.118.134|25.65.236.191|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
59.186.39.109|59.186.39.109|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
35.26.254.25|35.26.254.25|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
121.146.5.177|241.59.138.48|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
46.235.237.120|190.193.60.126|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
209.9.76.163|209.9.76.163|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
236.191.89.120|173.218.155.88|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
164.156.18.100|244.141.1.28|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
3.218.8.130|3.218.8.130|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
169.205.93.251|169.205.93.251|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
167.125.245.48|39.63.159.146|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
7.30.83.32|7.30.83.32|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
174.254.28.182|174.254.28.182|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
64.98.149.235|198.219.17.209|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
235.67.34.68|235.67.34.68|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
180.187.234.206|180.187.234.206|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
48.146.9.16|48.146.9.16|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
1.229.145.137|1.229.145.137|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
87.175.202.203|87.175.202.203|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
90.64.111.131|101.101.241.172|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
127.246.39.112|127.246.39.112|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
183.143.40.65|183.143.40.65|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
87.55.158.0|87.55.158.0|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
184.87.135.96|184.87.135.96|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
97.200.79.107|97.200.79.107|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
94.127.195.124|143.174.105.124|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
173.73.71.41|173.73.71.41|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
222.177.171.131|222.177.171.131|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
132.9.147.232|252.62.39.134|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
228.189.64.109|83.218.20.201|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
70.208.42.54|70.208.42.54|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
51.102.180.166|51.102.180.166|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
169.204.163.87|169.204.163.87|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
24.59.18.163|24.59.18.163|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
205.220.8.7|205.220.8.7|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
2.206.250.84|2.206.250.84|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
224.178.118.48|224.178.118.48|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
44.29.2.3|44.29.2.3|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
27.184.102.36|27.184.102.36|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
180.218.105.98|180.218.105.98|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
29.210.7.139|29.210.7.139|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
98.246.164.168|23.251.31.153|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
94.196.187.205|191.224.193.145|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
249.223.213.84|163.149.10.185|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
143.149.50.150|143.149.50.150|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
194.87.188.2|194.87.188.2|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
121.133.94.13|121.133.94.13|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
173.85.153.160|147.123.219.212|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
1.231.94.68|1.231.94.68|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
195.219.70.144|195.219.70.144|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
179.46.227.167|179.46.227.167|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
